time,o,h,l,c,volume,complete
2020-08-19 11:00:00,1.19374,1.1942,1.19256,1.19348,5789,True
2020-08-19 12:00:00,1.19346,1.1939,1.19276,1.19309,6065,True
2020-08-19 13:00:00,1.19307,1.19488,1.19254,1.19436,7998,True
2020-08-19 14:00:00,1.19438,1.19464,1.18964,1.19006,11054,True
2020-08-19 15:00:00,1.19004,1.19093,1.18906,1.1898,7974,True
2020-08-19 16:00:00,1.18979,1.18979,1.18654,1.18777,6928,True
2020-08-19 17:00:00,1.18779,1.18836,1.18687,1.18824,4863,True
2020-08-19 18:00:00,1.18819,1.1894,1.18304,1.18562,17113,True
2020-08-19 19:00:00,1.1856,1.186,1.18369,1.18458,7668,True
2020-08-19 20:00:00,1.18456,1.18474,1.18368,1.18382,1556,True
2020-08-19 21:00:00,1.18376,1.1844,1.18374,1.18428,202,True
2020-08-19 22:00:00,1.18425,1.18532,1.18391,1.18516,728,True
2020-08-19 23:00:00,1.18517,1.18519,1.18428,1.18439,1078,True
2020-08-20 00:00:00,1.1844,1.18502,1.18388,1.18446,1898,True
2020-08-20 01:00:00,1.18448,1.1848,1.18314,1.1844,3079,True
2020-08-20 02:00:00,1.18438,1.18446,1.18355,1.18445,2030,True
2020-08-20 03:00:00,1.18444,1.18536,1.18421,1.18474,1924,True
2020-08-20 04:00:00,1.18472,1.18517,1.18458,1.1848,1020,True
2020-08-20 05:00:00,1.18479,1.18479,1.18331,1.1842,2051,True
2020-08-20 06:00:00,1.1842,1.18472,1.18328,1.1839,6590,True
2020-08-20 07:00:00,1.1839,1.18688,1.1838,1.18529,9625,True
2020-08-20 08:00:00,1.18528,1.1856,1.18124,1.18364,12083,True
2020-08-20 09:00:00,1.18365,1.18449,1.18215,1.18338,8898,True
2020-08-20 10:00:00,1.1834,1.18451,1.18278,1.184,7839,True
2020-08-20 11:00:00,1.18398,1.18506,1.18306,1.18497,6808,True
2020-08-20 12:00:00,1.18496,1.18563,1.18265,1.18308,9827,True
2020-08-20 13:00:00,1.18309,1.18376,1.18022,1.183,13893,True
2020-08-20 14:00:00,1.18302,1.18485,1.1823,1.18413,12561,True
2020-08-20 15:00:00,1.18414,1.1862,1.18388,1.18594,8607,True
2020-08-20 16:00:00,1.18596,1.18653,1.18524,1.18542,6025,True
2020-08-20 17:00:00,1.18543,1.18588,1.18488,1.1851,4346,True
2020-08-20 18:00:00,1.18512,1.18599,1.185,1.18522,4501,True
2020-08-20 19:00:00,1.1852,1.18622,1.18496,1.18617,5064,True
2020-08-20 20:00:00,1.18618,1.18632,1.18597,1.18601,1027,True
2020-08-20 21:00:00,1.18601,1.18614,1.18563,1.18605,27,True
2020-08-20 22:00:00,1.18608,1.1866,1.18606,1.18655,541,True
2020-08-20 23:00:00,1.18656,1.18712,1.18649,1.18696,787,True
2020-08-21 00:00:00,1.18697,1.1877,1.18676,1.18744,2172,True
2020-08-21 01:00:00,1.18743,1.18755,1.18642,1.18671,2697,True
2020-08-21 02:00:00,1.1867,1.18726,1.18628,1.18718,1754,True
2020-08-21 03:00:00,1.18718,1.18756,1.1871,1.18734,1082,True
2020-08-21 04:00:00,1.18732,1.18783,1.18723,1.18772,1103,True
2020-08-21 05:00:00,1.1877,1.1883,1.18748,1.18812,1665,True
2020-08-21 06:00:00,1.18814,1.18826,1.18654,1.18706,5340,True
2020-08-21 07:00:00,1.18706,1.18736,1.18326,1.18402,10890,True
2020-08-21 08:00:00,1.184,1.18404,1.17993,1.18128,11317,True
2020-08-21 09:00:00,1.18127,1.18184,1.18053,1.18139,7058,True
2020-08-21 10:00:00,1.1814,1.18176,1.17834,1.18028,8530,True
2020-08-21 11:00:00,1.18029,1.1803,1.17722,1.17746,8779,True
2020-08-21 12:00:00,1.17744,1.179,1.17603,1.17852,10221,True
2020-08-21 13:00:00,1.1785,1.17876,1.17546,1.17617,11269,True
2020-08-21 14:00:00,1.17616,1.17876,1.17542,1.17798,10075,True
2020-08-21 15:00:00,1.17797,1.17856,1.17698,1.17744,6964,True
2020-08-21 16:00:00,1.17742,1.17744,1.17617,1.17724,4885,True
2020-08-21 17:00:00,1.17724,1.1786,1.17696,1.1785,4034,True
2020-08-21 18:00:00,1.17851,1.17892,1.17806,1.17883,2764,True
2020-08-21 19:00:00,1.17882,1.17954,1.17858,1.17943,2605,True
2020-08-21 20:00:00,1.17942,1.17986,1.17942,1.17963,1043,True
2020-08-23 21:00:00,1.17945,1.17982,1.17926,1.17952,82,True
2020-08-23 22:00:00,1.17949,1.18019,1.17946,1.1801,973,True
2020-08-23 23:00:00,1.18012,1.18067,1.17968,1.17984,842,True
2020-08-24 00:00:00,1.17982,1.18003,1.17908,1.17948,1585,True
2020-08-24 01:00:00,1.1795,1.18066,1.17935,1.18024,1923,True
2020-08-24 02:00:00,1.18022,1.18048,1.17908,1.17912,1406,True
2020-08-24 03:00:00,1.17914,1.17954,1.17847,1.1788,1372,True
2020-08-24 04:00:00,1.17878,1.17948,1.17874,1.17944,1010,True
2020-08-24 05:00:00,1.17946,1.18039,1.17912,1.18038,1369,True
2020-08-24 06:00:00,1.18036,1.18088,1.17947,1.1806,4601,True
2020-08-24 07:00:00,1.18062,1.18154,1.18034,1.18142,7320,True
2020-08-24 08:00:00,1.1814,1.18251,1.18086,1.18222,6296,True
2020-08-24 09:00:00,1.1822,1.184,1.18216,1.18334,5477,True
2020-08-24 10:00:00,1.18335,1.18442,1.18278,1.18322,4113,True
2020-08-24 11:00:00,1.18324,1.18462,1.18283,1.18432,4984,True
2020-08-24 12:00:00,1.18434,1.18496,1.1833,1.18423,6028,True
2020-08-24 13:00:00,1.18424,1.18452,1.18255,1.18259,7915,True
2020-08-24 14:00:00,1.1826,1.18283,1.1811,1.18134,9905,True
2020-08-24 15:00:00,1.18133,1.18145,1.17926,1.1803,7403,True
2020-08-24 16:00:00,1.18028,1.18067,1.17915,1.17994,4797,True
2020-08-24 17:00:00,1.17993,1.18056,1.17936,1.17977,4039,True
2020-08-24 18:00:00,1.17976,1.17996,1.17917,1.17921,2785,True
2020-08-24 19:00:00,1.1792,1.1793,1.17842,1.1792,3019,True
2020-08-24 20:00:00,1.17918,1.17918,1.17852,1.17877,922,True
2020-08-24 21:00:00,1.17923,1.17934,1.17884,1.1791,107,True
2020-08-24 22:00:00,1.17914,1.17951,1.179,1.1794,438,True
2020-08-24 23:00:00,1.17942,1.17954,1.17912,1.17937,494,True
2020-08-25 00:00:00,1.17936,1.18006,1.17844,1.17987,2179,True
2020-08-25 01:00:00,1.17989,1.18075,1.17964,1.18066,2460,True
2020-08-25 02:00:00,1.18064,1.18084,1.17996,1.1805,2145,True
2020-08-25 03:00:00,1.18048,1.18082,1.18019,1.1806,1283,True
2020-08-25 04:00:00,1.18062,1.18148,1.18062,1.18106,1501,True
2020-08-25 05:00:00,1.18104,1.18116,1.18054,1.18098,1507,True
2020-08-25 06:00:00,1.18098,1.18154,1.17989,1.18,4725,True
2020-08-25 07:00:00,1.18,1.18298,1.1798,1.1827,7595,True
2020-08-25 08:00:00,1.18268,1.18351,1.1811,1.18236,7594,True
2020-08-25 09:00:00,1.18237,1.18427,1.1821,1.18282,6541,True
2020-08-25 10:00:00,1.18284,1.18383,1.18242,1.18258,6027,True
2020-08-25 11:00:00,1.1826,1.18313,1.181,1.18134,5627,True
2020-08-25 12:00:00,1.18132,1.18217,1.18038,1.18166,7103,True
2020-08-25 13:00:00,1.18167,1.18436,1.18152,1.18307,11195,True
2020-08-25 14:00:00,1.18308,1.18372,1.18118,1.18229,11773,True
2020-08-25 15:00:00,1.1823,1.18314,1.18092,1.18176,8023,True
2020-08-25 16:00:00,1.18178,1.18201,1.18052,1.18118,4567,True
2020-08-25 17:00:00,1.1812,1.18211,1.18113,1.18208,2922,True
2020-08-25 18:00:00,1.1821,1.18351,1.18188,1.18344,3441,True
2020-08-25 19:00:00,1.18343,1.18375,1.18308,1.1831,2530,True
2020-08-25 20:00:00,1.18309,1.1836,1.18306,1.18344,838,True
2020-08-25 21:00:00,1.18357,1.18362,1.18347,1.18347,38,True
2020-08-25 22:00:00,1.18344,1.1837,1.18326,1.18336,271,True
2020-08-25 23:00:00,1.18338,1.18388,1.18317,1.18343,648,True
2020-08-26 00:00:00,1.18341,1.18392,1.18276,1.18288,1935,True
2020-08-26 01:00:00,1.1829,1.1835,1.18278,1.18326,1784,True
2020-08-26 02:00:00,1.18327,1.18328,1.18179,1.18198,1662,True
2020-08-26 03:00:00,1.18196,1.18212,1.18168,1.18187,917,True
2020-08-26 04:00:00,1.18188,1.18214,1.18102,1.18121,1121,True
2020-08-26 05:00:00,1.18122,1.18142,1.1807,1.18129,1798,True
2020-08-26 06:00:00,1.18128,1.18198,1.18103,1.1812,4084,True
2020-08-26 07:00:00,1.1812,1.18254,1.18008,1.18078,8673,True
2020-08-26 08:00:00,1.18078,1.18235,1.18046,1.18144,7447,True
2020-08-26 09:00:00,1.18146,1.18206,1.18042,1.18166,6531,True
2020-08-26 10:00:00,1.18167,1.18256,1.18095,1.18133,5371,True
2020-08-26 11:00:00,1.18134,1.18182,1.17954,1.1796,5277,True
2020-08-26 12:00:00,1.17962,1.1798,1.17723,1.17886,8599,True
2020-08-26 13:00:00,1.17884,1.18191,1.17813,1.18154,10250,True
2020-08-26 14:00:00,1.18154,1.18276,1.18088,1.18176,9385,True
2020-08-26 15:00:00,1.18178,1.18272,1.18108,1.18128,7060,True
2020-08-26 16:00:00,1.1813,1.18358,1.18123,1.18324,5183,True
2020-08-26 17:00:00,1.18326,1.18394,1.18232,1.18232,4228,True
2020-08-26 18:00:00,1.18234,1.18252,1.1815,1.18154,3130,True
2020-08-26 19:00:00,1.18154,1.18288,1.18149,1.18283,3220,True
2020-08-26 20:00:00,1.18282,1.18326,1.18256,1.18304,1387,True
2020-08-26 21:00:00,1.18304,1.18324,1.18287,1.18302,49,True
2020-08-26 22:00:00,1.18306,1.18384,1.18305,1.18367,756,True
2020-08-26 23:00:00,1.18369,1.18405,1.18348,1.18402,654,True
2020-08-27 00:00:00,1.18404,1.18452,1.18366,1.18396,1659,True
2020-08-27 01:00:00,1.18398,1.185,1.18283,1.18292,3061,True
2020-08-27 02:00:00,1.18294,1.18331,1.18258,1.18278,1939,True
2020-08-27 03:00:00,1.18277,1.18343,1.18244,1.18337,1245,True
2020-08-27 04:00:00,1.18338,1.1836,1.18312,1.18329,1027,True
2020-08-27 05:00:00,1.1833,1.18331,1.18244,1.1831,2043,True
2020-08-27 06:00:00,1.18311,1.18396,1.18242,1.1831,4668,True
2020-08-27 07:00:00,1.1831,1.18404,1.18169,1.18346,8537,True
2020-08-27 08:00:00,1.18348,1.18392,1.18278,1.18342,7191,True
2020-08-27 09:00:00,1.18343,1.18406,1.18217,1.18252,5493,True
2020-08-27 10:00:00,1.18252,1.1826,1.18019,1.18058,5951,True
2020-08-27 11:00:00,1.18057,1.1819,1.17943,1.18131,6924,True
2020-08-27 12:00:00,1.18133,1.18394,1.17992,1.18328,9002,True
2020-08-27 13:00:00,1.1833,1.19021,1.17874,1.18042,34173,True
2020-08-27 14:00:00,1.1804,1.181,1.17625,1.17888,25774,True
2020-08-27 15:00:00,1.17886,1.18298,1.17796,1.1823,13582,True
2020-08-27 16:00:00,1.18232,1.18325,1.17956,1.17976,11225,True
2020-08-27 17:00:00,1.17974,1.18277,1.17932,1.18228,7512,True
2020-08-27 18:00:00,1.1823,1.1835,1.18221,1.18226,6170,True
2020-08-27 19:00:00,1.18225,1.18278,1.18182,1.18192,4480,True
2020-08-27 20:00:00,1.18193,1.18239,1.1818,1.18218,957,True
2020-08-27 21:00:00,1.18218,1.1822,1.18204,1.18212,21,True
2020-08-27 22:00:00,1.18209,1.18248,1.18185,1.18186,454,True
2020-08-27 23:00:00,1.18188,1.1822,1.18152,1.18208,786,True
2020-08-28 00:00:00,1.18207,1.18211,1.18111,1.18173,2196,True
2020-08-28 01:00:00,1.18174,1.18291,1.18148,1.18288,1940,True
2020-08-28 02:00:00,1.18286,1.18362,1.18264,1.18355,2912,True
2020-08-28 03:00:00,1.18356,1.18598,1.18352,1.18594,2965,True
2020-08-28 04:00:00,1.18592,1.18746,1.18529,1.18735,2366,True
2020-08-28 05:00:00,1.18736,1.18798,1.18633,1.18734,6739,True
2020-08-28 06:00:00,1.18736,1.18779,1.1861,1.18672,9129,True
2020-08-28 07:00:00,1.18671,1.18998,1.18668,1.18916,11855,True
2020-08-28 08:00:00,1.18918,1.1918,1.18857,1.1909,10553,True
2020-08-28 09:00:00,1.19089,1.19198,1.18864,1.18892,8289,True
2020-08-28 10:00:00,1.18893,1.1906,1.18854,1.19048,6610,True
2020-08-28 11:00:00,1.19049,1.1919,1.19002,1.19114,7531,True
2020-08-28 12:00:00,1.19115,1.1919,1.18746,1.1886,10819,True
2020-08-28 13:00:00,1.18858,1.18975,1.18754,1.1879,14042,True
2020-08-28 14:00:00,1.18791,1.19113,1.18674,1.18963,15629,True
2020-08-28 15:00:00,1.18964,1.1907,1.18878,1.19004,9402,True
2020-08-28 16:00:00,1.19002,1.19059,1.18878,1.18884,4640,True
2020-08-28 17:00:00,1.18882,1.18928,1.18844,1.18867,3973,True
2020-08-28 18:00:00,1.18866,1.18938,1.18841,1.18906,3418,True
2020-08-28 19:00:00,1.18907,1.18992,1.18837,1.18982,3625,True
2020-08-28 20:00:00,1.1898,1.19069,1.1897,1.19046,860,True
2020-08-30 21:00:00,1.19075,1.19105,1.19001,1.19084,248,True
2020-08-30 22:00:00,1.19081,1.19136,1.19018,1.19086,1811,True
2020-08-30 23:00:00,1.19088,1.19203,1.19052,1.19172,1288,True
2020-08-31 00:00:00,1.1917,1.19295,1.19068,1.1908,3610,True
2020-08-31 01:00:00,1.19082,1.1909,1.18969,1.19082,3148,True
2020-08-31 02:00:00,1.19084,1.19147,1.19038,1.19145,2211,True
2020-08-31 03:00:00,1.19147,1.19176,1.19086,1.19114,1678,True
2020-08-31 04:00:00,1.19114,1.19114,1.19002,1.19012,1633,True
2020-08-31 05:00:00,1.19011,1.19064,1.19,1.19042,2054,True
2020-08-31 06:00:00,1.19041,1.19087,1.18938,1.19068,4659,True
2020-08-31 07:00:00,1.19066,1.1912,1.18922,1.18929,8248,True
2020-08-31 08:00:00,1.18931,1.1909,1.18841,1.1908,8668,True
2020-08-31 09:00:00,1.19082,1.19178,1.1908,1.19174,6706,True
2020-08-31 10:00:00,1.19172,1.19266,1.19092,1.19196,5155,True
2020-08-31 11:00:00,1.19194,1.19402,1.19186,1.19396,6344,True
2020-08-31 12:00:00,1.19397,1.19405,1.19292,1.19341,5902,True
2020-08-31 13:00:00,1.19342,1.19486,1.19217,1.19244,9581,True
2020-08-31 14:00:00,1.19242,1.1966,1.19236,1.19606,12302,True
